rank,content_id,priority_score,decline_probability,business_value_score,archetype,recommended_action,reason_codes,content_type,main_intent,days_since_last_update,impressions_90d,clicks_90d,ctr,engagement_rate
5304,content_5c2b0b761a77,0.2641059270503188,0.3772934364669317,1.7384115554147656e-06,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,4,0,0.0,0.0
5305,content_516d51b2955c,0.26397375340249235,0.3697799182762766,0.017092702030329004,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,7965,67,0.84,21.43
5306,content_5e4f1761806f,0.2639300637761788,0.37523633185438093,0.004215438260373804,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,1965,9,0.46,20.0
5307,content_788fed4cefcf,0.2637978646636058,0.36257911678781346,0.033308276373788005,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,13786,91,0.66,3.23
5308,content_d8bed4cdd252,0.263672877083371,0.37364976619141393,0.007060135831270815,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,5054,7,0.14,5.88
5309,content_52addb6f02cc,0.26360091257317025,0.37647802263916363,0.00022098908585250874,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,49,0,0.0,0.0
5310,content_b84c319494b9,0.26359892591679357,0.3765619471425946,1.854305659109083e-05,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,33,0,0.0,0.0
5311,content_0959e30583cd,0.26359777643647053,0.3765612984058791,1.6225174517204478e-05,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,29,0,0.0,0.0
5312,content_5ef5a39eade1,0.2635532041659956,0.37642104327462744,0.00019491291252128726,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,4,0,0.0,0.0
5313,content_081819fd358d,0.2635228637726906,0.3660255188126533,0.024350002012777518,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,10702,35,0.33,0.0
5314,content_136040f6cced,0.263517108407317,0.37387780638972307,0.006008813115036427,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,1933,3,0.16,4.17
5315,content_b3994ba17e82,0.26351416436855146,0.37599909927243524,0.0010493162594892712,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,145,0,0.0,0.0
5316,content_0a5e0981dc87,0.26346906052155866,0.3737888926539826,0.006056118879236265,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,2348,3,0.13,0.0
5317,content_b1bc831deff1,0.2634501660047228,0.37225634620911696,0.009569078861136586,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,11744,3,0.03,7.69
5318,content_5f68880b2920,0.2633758053368656,0.3760820955144407,0.0003944615891903472,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,15,0,0.0,0.0
5319,content_9173ca4982b5,0.26329667828871395,0.37428326376678744,0.004327978839875899,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,13,2366,3,0.13,7.14
5320,content_d7ec7ff45d7f,0.26325855332831355,0.3752801275676786,0.0018748801031285268,low_priority,No immediate action,monitor,keyword article,commercial,22,1723,2,0.12,0.0
5321,content_299b38cf1a16,0.2632515983083696,0.37581863935185816,0.0005951692068963504,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,28,0,0.0,0.0
5322,content_ea3aaf091973,0.26317524550717786,0.3753875213375611,0.0013466019029502946,low_priority,No immediate action,monitor,keyword article,informational,13,888,3,0.34,0.0
5323,content_e36c8972e97a,0.26308704159525587,0.37415793991927765,0.003921612172538513,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,998,3,0.3,0.0
5324,content_63c0b75de1a2,0.26306731403705325,0.37563195656626513,0.0004164814688922676,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,53,0,0.0,0.0
5325,content_d05bd6c7105c,0.26305808847730894,0.3757413917390173,0.00013038086665610743,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,226,0,0.0,0.0
5326,content_c5160f58ce24,0.26305102103370614,0.37553383879960867,0.0005911129132670493,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,21,0,0.0,0.0
5327,content_9430301e2692,0.2629965886672527,0.3685313591709195,0.016748790825363454,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,commercial,25,8122,42,0.52,3.23
5328,content_770573151cb0,0.26295974013047096,0.3755697606864814,0.0002030254997798895,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,18,0,0.0,0.0
5329,content_521ea9c60b02,0.26285044705862903,0.37523920463386373,0.0006100127164148013,low_priority,No immediate action,monitor,keyword article,informational,20,797,1,0.13,0.0
5330,content_5d19d2275db8,0.2628108776852968,0.37132089114370836,0.009620846282336672,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,7,3649,18,0.49,15.38
5331,content_54d3d871d13e,0.2627335017419719,0.37261397036318367,0.006345741625811145,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,5898,8,0.14,0.0
5332,content_b43d011aff4f,0.2627028547999604,0.3676244521451261,0.01788579432790717,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,14835,17,0.11,5.56
5333,content_cde2e7e0392f,0.26269813893069144,0.37444212590108655,0.001962169333102903,low_priority,No immediate action,monitor,keyword article,transactional,7,2207,2,0.09,0.0
5334,content_b45cc3f5b6b6,0.2626755081996461,0.3561949976144691,0.044463366231725684,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,commercial,25,34197,67,0.2,3.9
5335,content_66c2d265640d,0.2626714697240043,0.37475568285760025,0.0011416390789471336,low_priority,No immediate action,monitor,keyword article,informational,7,791,2,0.25,0.0
5336,content_cea90c1d2627,0.2626492309452084,0.36898610331861553,0.014529862073925228,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,14094,22,0.16,17.65
5337,content_b5fe0e1f8942,0.26259134798885986,0.3751242885142448,1.4486762961789714e-05,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,26,0,0.0,0.0
5338,content_f947529ce924,0.2625784777753444,0.3721660492886503,0.006874144244297268,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,22,3273,1,0.03,3.85
5339,content_a1f14c675f81,0.2625252236184652,0.37450895634415965,0.0012298472585115445,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,13,1790,0,0.0,0.0
5340,content_474d63127936,0.26248555182815597,0.37464597346898737,0.0007779013328827575,low_priority,No immediate action,monitor,keyword article,commercial,22,420,1,0.24,0.0
5341,content_cb850da6bf12,0.26244935542077497,0.3743845712001981,0.0012671852687876118,low_priority,No immediate action,monitor,keyword article,informational,13,931,1,0.11,0.0
5342,content_a50e3e16761d,0.26241275810056497,0.3747053254726854,0.0003967675656172568,low_priority,No immediate action,monitor,keyword article,transactional,20,429,1,0.23,0.0
5343,content_8fbd1be8db88,0.2623979193090825,0.36329946366681265,0.02696098247437885,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,19948,49,0.25,13.95
5344,content_a34c1e4b676d,0.2623806468606607,0.37403050311042907,0.0018643156112011872,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,218,0,0.0,0.0
5345,content_a8e389b5d661,0.26237973237081885,0.3748262023451065,4.635764147772708e-06,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,9,0,0.0,0.0
5346,content_e18144cbd19d,0.26233440868811325,0.3747629442940031,1.158941036943177e-06,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,3,0,0.0,0.0
5347,content_727fd10b04fc,0.2623313736819397,0.3733792901914213,0.0032195684931495038,low_priority,No immediate action,monitor,keyword article,transactional,22,1710,2,0.12,0.0
5348,content_6d772c85e856,0.26230036125449313,0.3745599928129948,0.0003612209513226332,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,291,0,0.0,0.0
5349,content_2783e25b0710,0.26224423910948974,0.37076097373767697,0.0090385249770528,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,20,6648,5,0.08,0.0
5350,content_fee4ab8f26b8,0.26220732542858904,0.3744486052141772,0.00031100592888346173,low_priority,No immediate action,monitor,keyword article,informational,13,281,1,0.36,0.0
5351,content_db6997105471,0.2621867480331082,0.3483487277177632,0.061142128768913215,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,20,45611,97,0.21,6.6
5352,content_e474339b073f,0.26218338251426004,0.3670881185478258,0.017405665102606657,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,11106,27,0.24,8.11
5353,content_9f2ca3ad3165,0.26218108577385296,0.37296460080755006,0.0036862173618930354,low_priority,No immediate action,monitor,keyword article,informational,7,3412,5,0.15,16.67
5354,content_bc3c2360d9fc,0.2621647005099473,0.3743385351582728,0.000425752997187813,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,69,0,0.0,0.0
5355,content_83c0fefa87fe,0.26209599909491604,0.37383886214583995,0.001362651976093596,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,19,0,0.0,12.5
5356,content_17a0b6942de9,0.26207477719333605,0.3739666729520304,0.0009936870897159988,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,20,49,0,0.0,0.0
5357,content_b8601f59729d,0.26206427178760394,0.37379229569856887,0.001365549328685954,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,22,24,0,0.0,0.0
5358,content_e3bbf88db1f4,0.2620638047914902,0.3742573199288291,0.0002789361376996676,low_priority,No immediate action,below_typical_ctr,keyword article,informational,20,149,0,0.0,0.0
5359,content_dda106a2f4e9,0.2620425460082606,0.3726876229524801,0.0038706998050818345,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,13,3397,5,0.15,14.29
5360,content_7a24738c1004,0.26202873345293,0.36727216386838935,0.01646072915019152,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,20,11012,34,0.31,11.11
5361,content_508d030c8162,0.26195133625514755,0.3703890672664422,0.008929963895460025,high_value_monitor,Monitor performance,high_value_page,keyword article,transactional,14,8074,13,0.16,0.0
5362,content_896b4b3c39f7,0.2619484961725751,0.37362756685047094,0.001363997924151419,low_priority,No immediate action,monitor,keyword article,informational,13,508,2,0.39,20.0
5363,content_ee6f9dbdaf4a,0.2619405512754154,0.37382757577881354,0.0008708274341530451,low_priority,No immediate action,monitor,keyword article,informational,20,247,1,0.4,0.0
5364,content_90e855751509,0.2618860769892732,0.3736410031831828,0.001124582536817572,low_priority,No immediate action,monitor,keyword article,transactional,13,1685,1,0.06,0.0
5365,content_733d46a38a79,0.2618753774492859,0.3738170962885351,0.0006780334910377876,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,171,0,0.0,0.0
5366,content_2a0a5f36a397,0.2618172601548789,0.364594447956815,0.02200382195036141,high_value_monitor,Monitor performance,high_value_page,keyword article,commercial,20,16704,40,0.24,2.94
5367,content_b996521be9c9,0.2617879328670159,0.3713773535475839,0.006079284612357417,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,4488,13,0.29,0.0
5368,content_1e88332a0ee3,0.2617417667241369,0.37389371356667367,5.3890758217857736e-05,low_priority,No immediate action,below_typical_ctr,keyword article,transactional,20,94,0,0.0,0.0
5369,content_2f81a633e150,0.26166353056811215,0.3738047953242237,5.794705184715885e-07,low_priority,No immediate action,below_typical_ctr,keyword article,commercial,22,2,0,0.0,0.0
5370,content_a818957b3a1f,0.26163895879355376,0.36834920929727366,0.01264837428487401,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,9847,22,0.22,0.0
5371,content_abe429671051,0.2616305229542812,0.3736896679405257,0.00015918465304390548,low_priority,No immediate action,monitor,keyword article,transactional,20,19,1,5.26,0.0
5372,content_f9d4d7acb62e,0.2616200427826427,0.3727655343535677,0.0022805624504846677,low_priority,No immediate action,monitor,keyword article,transactional,7,1423,2,0.14,14.29
5373,content_ecb80fffef19,0.2616085989611292,0.3720114499572266,0.004001946636901947,high_value_monitor,Monitor performance,high_value_page,keyword article,informational,13,5137,3,0.06,0.0
5374,content_8ee3d6eae306,0.26154165370216903,0.3731761122127693,0.0010612505107683876,low_priority,No immediate action,monitor,keyword article,informational,13,1319,2,0.15,0.0
5375,content_dd996502691d,0.2615401603199905,0.3719905389017618,0.003822610295857547,low_priority,No immediate action,below_typical_ctr,keyword article,informational,7,2264,0,0.0,0.0
5376,content_ad25fc1532c8,0.26136080461526723,0.3696236513748248,0.008747495509633028,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,transactional,25,4372,21,0.48,11.76
5377,content_dee71b933e85,0.2611098258869135,0.372603984988353,0.0009567879835546968,low_priority,No immediate action,monitor,keyword article,transactional,13,472,2,0.42,0.0
5378,content_6b49c373fb5e,0.2611080678955405,0.3721501361480952,0.0020099086395793837,low_priority,No immediate action,monitor,keyword article,transactional,22,1546,1,0.06,0.0
5379,content_cfbb81c693df,0.26109407746683844,0.36929784228979007,0.008618626213284587,high_value_monitor,Monitor performance,high_value_page | below_typical_ctr,keyword article,transactional,22,4540,0,0.0,0.0
5380,content_45b120bb0885,0.26104488143398963,0.36769493518295654,0.012194756019733547,high_value_monitor,Monitor performance,high_value_page | content_stale,keyword article,informational,25,5374,13,0.24,2.63
